## 1.1.1
## assembly	: /project/elk_bison_genomics/Masonbrink/06_blobtools/north_american_elk_15Jun2018_oY8t2.fasta
## coverage	 bam0 - /project/elk_bison_genomics/Masonbrink/06_blobtools/SecondRun.bam
## taxonomy	 tax0 - /project/elk_bison_genomics/Masonbrink/06_blobtools/AllBlasts.out
## nodesDB	: None
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	phylum.t.6%s	phylum.s.7%s	phylum.c.8
ScoY8t2_22390;HRSCAF=22539	306	0.5458	0	0.0	Chordata	3116.2	1
ScoY8t2_22391;HRSCAF=22540	306	0.5196	0	16.1729	Chordata	3482.0	0
ScoY8t2_22392;HRSCAF=22541	306	0.5131	0	0.0	Chordata	2818.0	0
ScoY8t2_22393;HRSCAF=22542	306	0.5098	0	0.0	Chordata	2532.0	0
ScoY8t2_22394;HRSCAF=22543	304	0.5855	0	0.0	Chordata	4590.0	0
ScoY8t2_22395;HRSCAF=22544	307	0.5049	0	0.0	Chordata	4580.0	0
ScoY8t2_22396;HRSCAF=22545	306	0.5654	0	0.0	Chordata	4352.0	0
ScoY8t2_22397;HRSCAF=22546	301	0.5814	0	32.8831	Chordata	4288.0	0
ScoY8t2_22398;HRSCAF=22547	306	0.5784	0	0.0	Chordata	4740.0	0
ScoY8t2_22399;HRSCAF=22548	302	0.5199	0	16.3871	Chordata	3340.0	1
ScoY8t2_22400;HRSCAF=22549	302	0.5795	0	16.3871	Chordata	4742.0	0
ScoY8t2_22401;HRSCAF=22550	306	0.5392	0	32.3458	Chordata	3190.0	1
ScoY8t2_22402;HRSCAF=22551	306	0.5098	0	16.1729	Chordata	3594.0	1
ScoY8t2_22403;HRSCAF=22552	306	0.5065	0	0.0	Chordata	3180.4	1
ScoY8t2_22404;HRSCAF=22553	306	0.5294	0	0.0	Chordata	3528.0	0
ScoY8t2_22405;HRSCAF=22554	306	0.5098	0	0.0	Chordata	3342.0	1
ScoY8t2_22406;HRSCAF=22555	306	0.5392	0	0.0	Chordata	4570.0	0
ScoY8t2_22407;HRSCAF=22556	306	0.5196	0	0.0	Chordata	4328.0	0
ScoY8t2_22408;HRSCAF=22557	306	0.5588	0	0.0	Chordata	3420.0	1
ScoY8t2_22409;HRSCAF=22558	306	0.5784	0	16.1729	Chordata	4658.0	0
ScoY8t2_22410;HRSCAF=22559	300	0.5333	0	0.0	Chordata	3322.0	0
ScoY8t2_22411;HRSCAF=22560	306	0.5229	0	0.0	Chordata	3356.0	0
ScoY8t2_22412;HRSCAF=22561	306	0.5752	0	0.0	Chordata	4720.0	0
ScoY8t2_22413;HRSCAF=22562	306	0.3203	0	0.0	Chordata	5256.0	0
ScoY8t2_22414;HRSCAF=22563	306	0.5261	0	0.0	Chordata	3380.0	1
ScoY8t2_22415;HRSCAF=22564	306	0.5131	0	16.1729	Chordata	3672.0	0
ScoY8t2_22416;HRSCAF=22565	306	0.5621	0	16.1729	Chordata	4654.0	0
ScoY8t2_22417;HRSCAF=22566	306	0.5556	0	0.0	Chordata	4512.0	0
ScoY8t2_22418;HRSCAF=22567	306	0.549	0	0.0	Chordata	3808.0	0
ScoY8t2_22419;HRSCAF=22568	306	0.5098	0	0.0	Chordata	3958.0	0
ScoY8t2_22420;HRSCAF=22569	306	0.5719	0	0.0	Chordata	3678.0	1
ScoY8t2_22421;HRSCAF=22570	306	0.5196	0	0.0	Chordata	3478.0	0
ScoY8t2_22422;HRSCAF=22571	301	0.5216	0	0.0	Chordata	3426.0	0
ScoY8t2_22423;HRSCAF=22572	306	0.5229	0	0.0	Chordata	3932.0	1
ScoY8t2_22424;HRSCAF=22573	306	0.5654	0	0.0	Chordata	4536.0	0
ScoY8t2_22425;HRSCAF=22574	306	0.5523	0	0.0	Chordata	4490.0	0
ScoY8t2_22426;HRSCAF=22575	306	0.5196	0	0.0	Chordata	3450.0	0
ScoY8t2_22427;HRSCAF=22576	306	0.5588	0	0.0	Chordata	4676.0	0
ScoY8t2_22428;HRSCAF=22577	306	0.5294	0	16.1729	Chordata	4276.0	1
ScoY8t2_22429;HRSCAF=22578	306	0.5327	0	0.0	Chordata	4580.0	0
ScoY8t2_22430;HRSCAF=22579	306	0.5229	0	0.0	Chordata	4010.0	0
ScoY8t2_22431;HRSCAF=22580	306	0.5621	0	0.0	Chordata	4412.0	0
ScoY8t2_22432;HRSCAF=22581	306	0.5523	0	0.0	Chordata	3302.0	1
ScoY8t2_22433;HRSCAF=22582	306	0.5359	0	16.1729	Chordata	3190.0	1
ScoY8t2_22434;HRSCAF=22583	306	0.5131	0	0.0	Chordata	4156.0	0
ScoY8t2_22435;HRSCAF=22584	306	0.5523	0	0.0	Chordata	4500.0	0
ScoY8t2_22436;HRSCAF=22585	306	0.5948	0	0.0	Chordata	3224.0	1
ScoY8t2_22437;HRSCAF=22586	305	0.5443	0	0.0	Chordata	4742.0	0
ScoY8t2_22438;HRSCAF=22587	306	0.5686	0	0.0	Chordata	3194.0	1
ScoY8t2_22439;HRSCAF=22588	306	0.5098	0	0.0	Chordata	3190.0	0
ScoY8t2_22440;HRSCAF=22589	306	0.5131	0	0.0	Chordata	3776.0	0
ScoY8t2_22441;HRSCAF=22590	306	0.5359	0	0.0	Chordata	2384.0	1
ScoY8t2_22442;HRSCAF=22591	306	0.5392	0	16.1729	Chordata	2550.0	1
ScoY8t2_22443;HRSCAF=22592	306	0.5098	0	0.0	Chordata	2192.0	1
ScoY8t2_22444;HRSCAF=22593	306	0.5392	0	0.0	Chordata	4194.0	0
ScoY8t2_22445;HRSCAF=22594	301	0.5349	0	0.0	Chordata	3412.0	0
ScoY8t2_22446;HRSCAF=22595	306	0.5327	0	0.0	Chordata	3128.0	1
ScoY8t2_22447;HRSCAF=22596	306	0.5	0	0.0	Chordata	2748.0	0
ScoY8t2_22448;HRSCAF=22597	306	0.5065	0	0.0	Chordata	3922.0	0
ScoY8t2_22449;HRSCAF=22598	306	0.585	0	32.3458	Chordata	4804.0	0
ScoY8t2_22450;HRSCAF=22599	306	0.4542	0	0.0	Chordata	5026.0	0
ScoY8t2_22451;HRSCAF=22600	305	0.5082	0	0.0	Chordata	3441.0	1
ScoY8t2_22452;HRSCAF=22601	306	0.4248	0	0.0	Chordata	4130.0	1
ScoY8t2_22453;HRSCAF=22602	306	0.5359	0	0.0	Chordata	2954.0	1
ScoY8t2_22454;HRSCAF=22603	306	0.5458	0	0.0	Chordata	2434.0	1
ScoY8t2_22455;HRSCAF=22604	305	0.5508	0	32.4518	Chordata	3402.0	1
ScoY8t2_22456;HRSCAF=22605	306	0.5686	0	16.1729	Chordata	3452.0	1
ScoY8t2_22457;HRSCAF=22606	306	0.5359	0	16.1729	Chordata	2930.0	1
ScoY8t2_22458;HRSCAF=22607	304	0.5132	0	0.0	Chordata	3800.0	0
ScoY8t2_22459;HRSCAF=22608	306	0.4935	0	32.3458	Chordata	3946.0	1
ScoY8t2_22460;HRSCAF=22609	306	0.5556	0	0.0	Chordata	3974.0	0
ScoY8t2_22461;HRSCAF=22610	306	0.5654	0	0.0	Chordata	3276.0	1
ScoY8t2_22462;HRSCAF=22611	306	0.5163	0	16.1729	Chordata	3290.0	0
ScoY8t2_22463;HRSCAF=22612	306	0.5196	0	0.0	Chordata	4098.0	0
ScoY8t2_22464;HRSCAF=22613	306	0.5654	0	16.1729	Chordata	4614.0	0
ScoY8t2_22465;HRSCAF=22614	306	0.5588	0	0.0	Chordata	3864.0	0
ScoY8t2_22466;HRSCAF=22615	306	0.5229	0	0.0	Chordata	3890.0	1
ScoY8t2_22467;HRSCAF=22616	306	0.5294	0	0.0	Chordata	4574.0	0
ScoY8t2_22468;HRSCAF=22617	306	0.5327	0	0.0	Chordata	2948.0	1
ScoY8t2_22469;HRSCAF=22618	306	0.5458	0	0.0	Chordata	1798.0	1
ScoY8t2_22470;HRSCAF=22619	306	0.3758	0	0.0	Chordata	4604.0	0
ScoY8t2_22471;HRSCAF=22620	306	0.5327	0	0.0	Chordata	3954.0	0
ScoY8t2_22472;HRSCAF=22621	306	0.5392	0	16.1729	Chordata	2210.0	1
ScoY8t2_22473;HRSCAF=22622	306	0.5261	0	0.0	Chordata	3990.0	1
ScoY8t2_22474;HRSCAF=22623	306	0.5	0	0.0	Chordata	3946.0	1
ScoY8t2_22475;HRSCAF=22624	306	0.5752	0	16.1729	Chordata	3338.0	1
ScoY8t2_22476;HRSCAF=22625	306	0.5784	0	0.0	Chordata	4240.0	0
ScoY8t2_22477;HRSCAF=22626	306	0.5392	0	0.0	Chordata	2898.0	1
ScoY8t2_22478;HRSCAF=22627	306	0.5686	0	0.0	Chordata	4704.0	0
ScoY8t2_22479;HRSCAF=22628	306	0.4346	0	0.0	Chordata	4270.0	0
ScoY8t2_22480;HRSCAF=22629	306	0.549	0	0.0	Chordata	3224.0	0
ScoY8t2_22481;HRSCAF=22630	306	0.5163	0	16.1729	Chordata	1356.0	1
ScoY8t2_22482;HRSCAF=22631	306	0.4967	0	0.0	Chordata	1988.0	1
ScoY8t2_22483;HRSCAF=22632	306	0.5098	0	16.1729	Chordata	3438.0	0
ScoY8t2_22484;HRSCAF=22633	306	0.5359	0	0.0	Chordata	4130.0	1
ScoY8t2_22485;HRSCAF=22634	306	0.5327	0	0.0	Chordata	2156.9999999999995	1
ScoY8t2_22486;HRSCAF=22635	306	0.5621	0	0.0	Chordata	2982.0	1
ScoY8t2_22487;HRSCAF=22636	303	0.5215	0	0.0	Chordata	4302.0	1
ScoY8t2_22488;HRSCAF=22637	306	0.6765	0	0.0	Chordata	1571.6	0
ScoY8t2_22489;HRSCAF=22638	306	0.5229	0	0.0	Chordata	3822.0	1
ScoY8t2_22490;HRSCAF=22639	306	0.5458	0	48.5186	Chordata	2566.0	1
ScoY8t2_22491;HRSCAF=22640	306	0.5229	0	16.1729	Chordata	4356.0	1
ScoY8t2_22492;HRSCAF=22641	306	0.5752	0	0.0	Chordata	4716.0	0
ScoY8t2_22493;HRSCAF=22642	306	0.5131	0	32.3458	Chordata	4636.0	0
ScoY8t2_22494;HRSCAF=22643	306	0.5131	0	32.3458	Chordata	3886.0	0
ScoY8t2_22495;HRSCAF=22644	306	0.5163	0	16.1729	Chordata	3434.0	0
ScoY8t2_22496;HRSCAF=22645	306	0.5098	0	0.0	Chordata	3374.4	1
ScoY8t2_22497;HRSCAF=22646	306	0.4967	0	0.0	Chordata	1592.0	0
ScoY8t2_22498;HRSCAF=22647	306	0.5	0	0.0	Chordata	3652.0	0
ScoY8t2_22499;HRSCAF=22648	306	0.5196	0	0.0	Chordata	2813.8	1
ScoY8t2_22500;HRSCAF=22649	306	0.4935	0	0.0	Chordata	3692.0	1
ScoY8t2_22501;HRSCAF=22650	306	0.5327	0	0.0	Chordata	3410.0	0
ScoY8t2_22502;HRSCAF=22651	306	0.5392	0	0.0	Chordata	4568.0	0
ScoY8t2_22503;HRSCAF=22652	306	0.5098	0	32.3458	Chordata	2858.8	1
ScoY8t2_22504;HRSCAF=22653	306	0.5098	0	0.0	no-hit	0.0	0
ScoY8t2_22505;HRSCAF=22654	305	0.5803	0	0.0	Chordata	4806.0	0
ScoY8t2_22506;HRSCAF=22655	305	0.5803	0	0.0	Chordata	4564.0	0
ScoY8t2_22507;HRSCAF=22656	305	0.5213	0	0.0	Chordata	3452.0	0
ScoY8t2_22508;HRSCAF=22657	305	0.5869	0	0.0	Chordata	4620.0	0
ScoY8t2_22509;HRSCAF=22658	305	0.5639	0	16.2259	Chordata	2676.0	1
ScoY8t2_22510;HRSCAF=22659	305	0.5443	0	0.0	Chordata	4408.0	1
ScoY8t2_22511;HRSCAF=22660	305	0.5082	0	16.2259	Chordata	3778.0	1
ScoY8t2_22512;HRSCAF=22661	305	0.5836	0	0.0	Chordata	4818.0	0
ScoY8t2_22513;HRSCAF=22662	305	0.5607	0	0.0	Chordata	4634.0	0
ScoY8t2_22514;HRSCAF=22663	305	0.5869	0	0.0	Chordata	4896.0	0
ScoY8t2_22515;HRSCAF=22664	305	0.5836	0	0.0	Chordata	4604.0	0
ScoY8t2_22516;HRSCAF=22665	305	0.5508	0	0.0	Chordata	4512.0	0
ScoY8t2_22517;HRSCAF=22666	305	0.5574	0	0.0	Chordata	3310.0	1
ScoY8t2_22518;HRSCAF=22667	305	0.5148	0	16.2259	Chordata	4016.0	0
ScoY8t2_22519;HRSCAF=22668	305	0.5475	0	16.2259	Chordata	4584.0	0
ScoY8t2_22520;HRSCAF=22669	302	0.5066	0	0.0	Chordata	4168.0	0
ScoY8t2_22521;HRSCAF=22670	305	0.5738	0	48.6777	Chordata	4656.0	0
ScoY8t2_22522;HRSCAF=22671	305	0.518	0	0.0	Chordata	3602.0	1
ScoY8t2_22523;HRSCAF=22672	305	0.5115	0	0.0	Chordata	3332.0	0
ScoY8t2_22524;HRSCAF=22673	305	0.5443	0	0.0	Chordata	3012.0	1
ScoY8t2_22525;HRSCAF=22674	305	0.5705	0	32.4518	Chordata	4826.0	0
ScoY8t2_22526;HRSCAF=22675	304	0.5493	0	0.0	Chordata	3564.0	0
ScoY8t2_22527;HRSCAF=22676	305	0.5246	0	0.0	Chordata	3486.0	0
ScoY8t2_22528;HRSCAF=22677	305	0.5705	0	0.0	Chordata	4566.0	0
ScoY8t2_22529;HRSCAF=22678	305	0.5213	0	0.0	Chordata	2406.0	1
ScoY8t2_22530;HRSCAF=22679	305	0.5705	0	16.2259	Chordata	3452.0	1
ScoY8t2_22531;HRSCAF=22680	305	0.5639	0	0.0	Chordata	4388.0	0
ScoY8t2_22532;HRSCAF=22681	305	0.5639	0	0.0	Chordata	2680.0	1
ScoY8t2_22533;HRSCAF=22682	305	0.5246	0	32.4518	Chordata	3970.0	0
ScoY8t2_22534;HRSCAF=22683	305	0.5279	0	0.0	Chordata	4150.0	0
ScoY8t2_22535;HRSCAF=22684	305	0.3344	0	0.0	Chordata	4344.0	1
ScoY8t2_22536;HRSCAF=22685	305	0.5213	0	0.0	Chordata	4260.0	1
ScoY8t2_22537;HRSCAF=22686	305	0.5344	0	0.0	Chordata	4572.0	0
ScoY8t2_22538;HRSCAF=22687	305	0.5344	0	0.0	Chordata	3058.2	1
ScoY8t2_22539;HRSCAF=22688	305	0.5344	0	16.2259	Chordata	3272.0	0
ScoY8t2_22540;HRSCAF=22689	305	0.5016	0	0.0	Chordata	4278.0	0
ScoY8t2_22541;HRSCAF=22690	305	0.5082	0	0.0	Chordata	4212.0	1
ScoY8t2_22542;HRSCAF=22691	305	0.5672	0	0.0	Chordata	3368.0	1
ScoY8t2_22543;HRSCAF=22692	305	0.5344	0	0.0	Chordata	4160.0	0
ScoY8t2_22544;HRSCAF=22693	305	0.5541	0	0.0	Chordata	2436.0	1
ScoY8t2_22545;HRSCAF=22694	301	0.5382	0	0.0	Chordata	3862.0	1
ScoY8t2_22546;HRSCAF=22695	302	0.5166	0	65.5483	Chordata	3338.0	0
ScoY8t2_22547;HRSCAF=22696	305	0.5574	0	16.2259	Chordata	4674.0	0
ScoY8t2_22548;HRSCAF=22697	305	0.5541	0	0.0	Chordata	4490.0	0
ScoY8t2_22549;HRSCAF=22698	304	0.5757	0	0.0	Chordata	4782.0	0
ScoY8t2_22550;HRSCAF=22699	305	0.5607	0	16.2259	Chordata	4644.0	0
ScoY8t2_22551;HRSCAF=22700	305	0.5311	0	0.0	Chordata	3524.0	0
ScoY8t2_22552;HRSCAF=22701	305	0.5148	0	0.0	Chordata	4298.0	0
ScoY8t2_22553;HRSCAF=22702	305	0.5377	0	0.0	Chordata	4624.0	0
ScoY8t2_22554;HRSCAF=22703	301	0.5415	0	0.0	Chordata	4678.0	0
ScoY8t2_22555;HRSCAF=22704	305	0.5213	0	0.0	Chordata	3434.0	0
ScoY8t2_22556;HRSCAF=22705	305	0.5279	0	0.0	Chordata	4214.0	1
ScoY8t2_22557;HRSCAF=22706	305	0.5377	0	16.2259	Chordata	4582.0	0
ScoY8t2_22558;HRSCAF=22707	305	0.5508	0	0.0	Chordata	3446.0	1
ScoY8t2_22559;HRSCAF=22708	305	0.5148	0	0.0	Chordata	4316.0	0
ScoY8t2_22560;HRSCAF=22709	305	0.5082	0	64.9036	Chordata	4100.0	0
ScoY8t2_22561;HRSCAF=22710	305	0.5311	0	0.0	Chordata	3584.0	0
ScoY8t2_22562;HRSCAF=22711	305	0.541	0	0.0	Chordata	2910.0	0
ScoY8t2_22563;HRSCAF=22712	305	0.5803	0	16.2259	Chordata	4662.0	0
ScoY8t2_22564;HRSCAF=22713	305	0.5115	0	0.0	Chordata	3402.0	0
ScoY8t2_22565;HRSCAF=22714	305	0.518	0	0.0	Chordata	3888.0	0
ScoY8t2_22566;HRSCAF=22715	305	0.5377	0	0.0	Chordata	3214.0	1
ScoY8t2_22567;HRSCAF=22716	305	0.5148	0	32.4518	Chordata	3754.3999999999996	1
ScoY8t2_22568;HRSCAF=22717	305	0.5705	0	16.2259	Chordata	4578.0	0
ScoY8t2_22569;HRSCAF=22718	305	0.5607	0	16.2259	Chordata	3374.0	1
ScoY8t2_22570;HRSCAF=22719	304	0.5197	0	0.0	Chordata	3748.0	0
ScoY8t2_22571;HRSCAF=22720	305	0.4852	0	0.0	Chordata	3578.0	1
ScoY8t2_22572;HRSCAF=22721	305	0.5443	0	0.0	Chordata	2802.0	1
ScoY8t2_22573;HRSCAF=22722	305	0.5344	0	0.0	Chordata	2178.0	1
ScoY8t2_22574;HRSCAF=22723	305	0.5541	0	32.4518	Chordata	4888.0	0
ScoY8t2_22575;HRSCAF=22724	305	0.3639	0	0.0	Chordata	4092.0	0
ScoY8t2_22576;HRSCAF=22725	305	0.5443	0	0.0	Chordata	4310.0	1
ScoY8t2_22577;HRSCAF=22726	303	0.5149	0	0.0	Chordata	3948.0	0
ScoY8t2_22578;HRSCAF=22727	305	0.5607	0	0.0	Chordata	4452.0	0
ScoY8t2_22579;HRSCAF=22728	305	0.5475	0	0.0	Chordata	4706.0	0
ScoY8t2_22580;HRSCAF=22729	305	0.5475	0	0.0	Chordata	4296.0	0
ScoY8t2_22581;HRSCAF=22730	305	0.4066	0	0.0	Chordata	2884.0	1
ScoY8t2_22582;HRSCAF=22731	305	0.4098	0	0.0	Chordata	5034.0	0
ScoY8t2_22583;HRSCAF=22732	305	0.5082	0	0.0	Chordata	3692.0	1
ScoY8t2_22584;HRSCAF=22733	301	0.5781	0	0.0	Chordata	4698.0	0
ScoY8t2_22585;HRSCAF=22734	305	0.5115	0	16.2259	Chordata	3952.0	1
ScoY8t2_22586;HRSCAF=22735	305	0.5869	0	0.0	Chordata	4574.0	0
ScoY8t2_22587;HRSCAF=22736	305	0.5279	0	16.2259	Chordata	3818.0	0
ScoY8t2_22588;HRSCAF=22737	305	0.518	0	16.2259	Chordata	3634.6	0
ScoY8t2_22589;HRSCAF=22738	305	0.5344	0	0.0	Chordata	3012.0	0
ScoY8t2_22590;HRSCAF=22739	300	0.52	0	0.0	Chordata	2887.4	1
ScoY8t2_22591;HRSCAF=22740	305	0.5377	0	0.0	Chordata	2992.0	1
ScoY8t2_22592;HRSCAF=22741	305	0.5738	0	48.6777	Chordata	4768.0	0
ScoY8t2_22593;HRSCAF=22742	305	0.5639	0	32.4518	Chordata	4752.0	0
ScoY8t2_22594;HRSCAF=22743	303	0.5677	0	0.0	Chordata	4392.0	0
ScoY8t2_22595;HRSCAF=22744	305	0.5639	0	0.0	Chordata	3156.0	1
ScoY8t2_22596;HRSCAF=22745	305	0.541	0	0.0	Chordata	4210.0	0
ScoY8t2_22597;HRSCAF=22746	305	0.5377	0	0.0	Chordata	2716.0	1
ScoY8t2_22598;HRSCAF=22747	301	0.5183	0	0.0	Chordata	3940.0	0
ScoY8t2_22599;HRSCAF=22748	305	0.5574	0	0.0	Chordata	3432.0	1
ScoY8t2_22600;HRSCAF=22749	305	0.5082	0	0.0	Chordata	3300.0	0
ScoY8t2_22601;HRSCAF=22750	305	0.541	0	16.2259	Chordata	1276.0	1
ScoY8t2_22602;HRSCAF=22751	305	0.541	0	16.2259	Chordata	4752.0	0
ScoY8t2_22603;HRSCAF=22752	305	0.5377	0	0.0	Chordata	2640.2	1
ScoY8t2_22604;HRSCAF=22753	305	0.541	0	0.0	Chordata	3544.0	0
ScoY8t2_22605;HRSCAF=22754	305	0.5246	0	0.0	Chordata	2735.5999999999995	1
ScoY8t2_22606;HRSCAF=22755	305	0.5672	0	32.4518	Chordata	3742.0	0
ScoY8t2_22607;HRSCAF=22756	305	0.5508	0	16.2259	Chordata	2923.8	1
ScoY8t2_22608;HRSCAF=22757	300	0.5433	0	16.4963	Chordata	2298.0	1
ScoY8t2_22609;HRSCAF=22758	305	0.5639	0	0.0	Chordata	3750.0	0
ScoY8t2_22610;HRSCAF=22759	305	0.5541	0	0.0	Chordata	3370.0	1
ScoY8t2_22611;HRSCAF=22760	305	0.5311	0	0.0	Chordata	2140.0	1
ScoY8t2_22612;HRSCAF=22761	305	0.5443	0	32.4518	Chordata	4486.0	1
ScoY8t2_22613;HRSCAF=22762	304	0.5493	0	16.2793	Chordata	4450.0	0
ScoY8t2_22614;HRSCAF=22763	305	0.5607	0	16.2259	Chordata	4718.0	0
ScoY8t2_22615;HRSCAF=22764	305	0.5148	0	0.0	Chordata	2358.0	1
ScoY8t2_22616;HRSCAF=22765	305	0.5639	0	0.0	Chordata	3000.0	1
ScoY8t2_22617;HRSCAF=22766	305	0.5639	0	16.2259	Chordata	3984.0	0
ScoY8t2_22618;HRSCAF=22767	305	0.5672	0	0.0	Chordata	4576.0	0
ScoY8t2_22619;HRSCAF=22768	305	0.5475	0	0.0	Chordata	2890.0	1
ScoY8t2_22620;HRSCAF=22769	305	0.5672	0	0.0	Chordata	4534.0	0
ScoY8t2_22621;HRSCAF=22770	305	0.518	0	0.0	Chordata	2612.0	1
ScoY8t2_22622;HRSCAF=22771	305	0.5672	0	0.0	Chordata	3024.0	1
ScoY8t2_22623;HRSCAF=22772	302	0.5298	0	0.0	Chordata	3974.0	1
ScoY8t2_22624;HRSCAF=22773	303	0.5248	0	0.0	Chordata	4184.0	1
ScoY8t2_22625;HRSCAF=22774	305	0.5475	0	0.0	Chordata	2454.0	1
ScoY8t2_22626;HRSCAF=22775	305	0.5639	0	16.2259	Chordata	4456.0	0
ScoY8t2_22627;HRSCAF=22776	304	0.5362	0	0.0	Chordata	1432.0	1
ScoY8t2_22628;HRSCAF=22777	305	0.5639	0	0.0	Chordata	4562.0	0
ScoY8t2_22629;HRSCAF=22778	305	0.5803	0	0.0	Chordata	4874.0	0
ScoY8t2_22630;HRSCAF=22779	300	0.58	0	0.0	Chordata	4566.0	0
ScoY8t2_22631;HRSCAF=22780	303	0.5578	0	0.0	Chordata	3558.0	0
ScoY8t2_22632;HRSCAF=22781	305	0.5246	0	0.0	Chordata	3608.0	1
ScoY8t2_22633;HRSCAF=22782	305	0.5443	0	0.0	Chordata	4170.0	1
ScoY8t2_22634;HRSCAF=22783	305	0.5148	0	0.0	Chordata	3702.0	0
ScoY8t2_22635;HRSCAF=22784	305	0.5738	0	0.0	Chordata	4630.0	0
ScoY8t2_22636;HRSCAF=22785	305	0.577	0	0.0	Chordata	4718.0	0
ScoY8t2_22637;HRSCAF=22786	303	0.571	0	0.0	Chordata	1752.1999999999998	0
ScoY8t2_22638;HRSCAF=22787	305	0.541	0	0.0	Chordata	2286.0	1
ScoY8t2_22639;HRSCAF=22788	305	0.5115	0	0.0	Chordata	4236.0	0
ScoY8t2_22640;HRSCAF=22789	305	0.5639	0	0.0	Chordata	2550.0	1
ScoY8t2_22641;HRSCAF=22790	305	0.5443	0	0.0	Chordata	2678.3999999999996	1
ScoY8t2_22642;HRSCAF=22791	305	0.5443	0	0.0	Chordata	2318.0	1
ScoY8t2_22643;HRSCAF=22792	304	0.5197	0	0.0	Chordata	1750.0	1
ScoY8t2_22644;HRSCAF=22793	304	0.3651	0	0.0	Chordata	540.0	0
ScoY8t2_22645;HRSCAF=22794	305	0.4984	0	16.2259	Chordata	4166.0	0
ScoY8t2_22646;HRSCAF=22795	305	0.4262	0	0.0	Chordata	4842.0	0
ScoY8t2_22647;HRSCAF=22796	305	0.5213	0	0.0	Chordata	3320.0	0
ScoY8t2_22648;HRSCAF=22797	305	0.5443	0	0.0	Chordata	4318.0	0
ScoY8t2_22649;HRSCAF=22798	303	0.2409	0	0.0	Chordata	2742.0	0
ScoY8t2_22650;HRSCAF=22799	305	0.5115	0	0.0	Chordata	3752.0	1
ScoY8t2_22651;HRSCAF=22800	305	0.5475	0	0.0	Chordata	2734.0	1
ScoY8t2_22652;HRSCAF=22801	305	0.5639	0	0.0	Chordata	4708.0	0
ScoY8t2_22653;HRSCAF=22802	305	0.5049	0	16.2259	Chordata	3798.0	0
ScoY8t2_22654;HRSCAF=22803	305	0.5213	0	0.0	Chordata	4152.0	1
ScoY8t2_22655;HRSCAF=22804	304	0.5592	0	16.2793	Chordata	3412.0	1
ScoY8t2_22656;HRSCAF=22805	304	0.5592	0	16.2793	Chordata	3536.0	1
ScoY8t2_22657;HRSCAF=22806	304	0.5724	0	16.2793	Chordata	3136.0	1
ScoY8t2_22658;HRSCAF=22807	304	0.4934	0	0.0	Chordata	3486.0	1
ScoY8t2_22659;HRSCAF=22808	301	0.5249	0	0.0	Chordata	3468.0	0
ScoY8t2_22660;HRSCAF=22809	304	0.5099	0	0.0	Chordata	3828.0	1
ScoY8t2_22661;HRSCAF=22810	304	0.5197	0	0.0	Chordata	2966.0	1
ScoY8t2_22662;HRSCAF=22811	304	0.5888	0	0.0	Chordata	4618.0	0
ScoY8t2_22663;HRSCAF=22812	304	0.5789	0	0.0	Chordata	4640.0	0
ScoY8t2_22664;HRSCAF=22813	304	0.5428	0	0.0	Chordata	3600.0	0
ScoY8t2_22665;HRSCAF=22814	304	0.5164	0	0.0	Chordata	4090.0	0
ScoY8t2_22666;HRSCAF=22815	304	0.5625	0	0.0	Chordata	3196.0	1
ScoY8t2_22667;HRSCAF=22816	304	0.5066	0	0.0	Chordata	3862.0	1
ScoY8t2_22668;HRSCAF=22817	304	0.5395	0	0.0	Chordata	4352.0	1
ScoY8t2_22669;HRSCAF=22818	304	0.5691	0	0.0	Chordata	4568.0	0
ScoY8t2_22670;HRSCAF=22819	304	0.5724	0	0.0	Chordata	3376.0	1
ScoY8t2_22671;HRSCAF=22820	304	0.5691	0	0.0	Chordata	4486.0	0
ScoY8t2_22672;HRSCAF=22821	304	0.5099	0	0.0	Chordata	2924.0	1
ScoY8t2_22673;HRSCAF=22822	304	0.3717	0	0.0	Chordata	4790.0	0
ScoY8t2_22674;HRSCAF=22823	304	0.5724	0	0.0	Chordata	4622.0	0
ScoY8t2_22675;HRSCAF=22824	304	0.5724	0	0.0	Chordata	4634.0	0
ScoY8t2_22676;HRSCAF=22825	304	0.5855	0	0.0	Chordata	4766.0	0
ScoY8t2_22677;HRSCAF=22826	301	0.5648	0	16.4415	Chordata	3694.0	0
ScoY8t2_22678;HRSCAF=22827	304	0.5592	0	0.0	Chordata	4656.0	0
ScoY8t2_22679;HRSCAF=22828	304	0.5559	0	0.0	Chordata	4566.0	0
ScoY8t2_22680;HRSCAF=22829	304	0.5197	0	16.2793	Chordata	3526.0	0
ScoY8t2_22681;HRSCAF=22830	303	0.538	0	0.0	Chordata	4422.0	1
ScoY8t2_22682;HRSCAF=22831	304	0.5066	0	0.0	Chordata	3420.0	1
ScoY8t2_22683;HRSCAF=22832	304	0.5362	0	0.0	Chordata	3728.0	0
ScoY8t2_22684;HRSCAF=22833	304	0.5428	0	0.0	Chordata	3098.0	0
ScoY8t2_22685;HRSCAF=22834	304	0.5757	0	0.0	Chordata	3558.0	1
ScoY8t2_22686;HRSCAF=22835	304	0.5099	0	0.0	Chordata	3720.0	0
