## 1.1.1
## assembly	: /project/elk_bison_genomics/Masonbrink/07_blobtools2juiced/FirstScaffoldsStep0.FINAL.fasta
## coverage	 bam0 - /project/elk_bison_genomics/Masonbrink/07_blobtools2juiced/FirstScaffoldsStep0.FINAL.AllFastq_sorted.bam
## taxonomy	 tax0 - /project/elk_bison_genomics/Masonbrink/07_blobtools2juiced/AllBlasts.out
## nodesDB	: None
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	phylum.t.6%s	phylum.s.7%s	phylum.c.8
HiC_scaffold_21246	302	0.553	0	16.393	Chordata	1855.0	1
HiC_scaffold_21247	302	0.5199	0	0.0	Chordata	2981.0	1
HiC_scaffold_21248	302	0.5662	0	0.0	Chordata	2201.0	1
HiC_scaffold_21249	302	0.5728	0	0.0	Chordata	2322.0	1
HiC_scaffold_21250	302	0.5662	0	0.0	Chordata	2853.0	0
HiC_scaffold_21251	302	0.5828	0	0.0	Chordata	3372.0	1
HiC_scaffold_21252	302	0.3841	0	0.0	Chordata	5060.0	0
HiC_scaffold_21253	302	0.5132	0	0.0	Chordata	2925.0	1
HiC_scaffold_21254	302	0.404	0	0.0	Chordata	4453.0	1
HiC_scaffold_21255	302	0.4967	0	0.0	Chordata	2057.0	1
HiC_scaffold_21256	302	0.5033	0	49.1789	Chordata	2675.0	1
HiC_scaffold_21257	302	0.5298	0	0.0	Chordata	1095.0	1
HiC_scaffold_21258	302	0.5199	0	0.0	Chordata	2087.0	1
HiC_scaffold_21259	302	0.543	0	0.0	Chordata	2741.0	1
HiC_scaffold_21260	302	0.553	0	16.393	Chordata	1791.0	1
HiC_scaffold_21261	302	0.5265	0	16.393	Chordata	1633.0	1
HiC_scaffold_21262	302	0.5695	0	32.7859	Chordata	3162.0	1
HiC_scaffold_21263	302	0.5331	0	0.0	Chordata	2159.0	1
HiC_scaffold_21264	302	0.5464	0	0.0	Chordata	1268.0	1
HiC_scaffold_21265	302	0.5662	0	0.0	Chordata	2187.0	1
HiC_scaffold_21266	302	0.5166	0	0.0	Chordata	1630.0	1
HiC_scaffold_21267	302	0.5199	0	0.0	Chordata	1716.0	1
HiC_scaffold_21268	302	0.5397	0	0.0	Chordata	1708.0	1
HiC_scaffold_21269	302	0.5728	0	0.0	Chordata	3165.0	0
HiC_scaffold_21270	302	0.5298	0	0.0	Chordata	2204.0	1
HiC_scaffold_21271	302	0.5265	0	0.0	Chordata	2326.0	1
HiC_scaffold_21272	302	0.5298	0	0.0	Chordata	2922.0	1
HiC_scaffold_21273	302	0.5132	0	0.0	Chordata	2019.0	1
HiC_scaffold_21274	302	0.5397	0	0.0	Chordata	1509.0	1
HiC_scaffold_21275	302	0.5298	0	0.0	Chordata	2666.0	1
HiC_scaffold_21276	302	0.5464	0	0.0	Chordata	1662.0	1
HiC_scaffold_21277	302	0.5695	0	0.0	Chordata	3161.0	0
HiC_scaffold_21278	302	0.6755	0	0.0	Chordata	889.0	0
HiC_scaffold_21279	302	0.5199	0	0.0	Chordata	2484.0	0
HiC_scaffold_21280	302	0.5464	0	0.0	Chordata	2171.0	0
HiC_scaffold_21281	302	0.5099	0	0.0	Chordata	2562.0	1
HiC_scaffold_21282	302	0.5066	0	0.0	Chordata	1888.0	1
HiC_scaffold_21283	302	0.5695	0	16.393	Chordata	3034.0	0
HiC_scaffold_21284	302	0.5662	0	0.0	Chordata	1904.0	1
HiC_scaffold_21285	302	0.543	0	16.393	Chordata	1703.0	1
HiC_scaffold_21286	302	0.5364	0	0.0	Chordata	2064.7	1
HiC_scaffold_21287	302	0.5464	0	16.393	Chordata	1794.0	1
HiC_scaffold_21288	302	0.5728	0	16.393	Chordata	2931.0	0
HiC_scaffold_21289	302	0.553	0	0.0	Chordata	2974.0	1
HiC_scaffold_21290	302	0.5563	0	0.0	Chordata	2517.0	1
HiC_scaffold_21291	302	0.5364	0	0.0	Chordata	2186.0	0
HiC_scaffold_21292	302	0.5364	0	0.0	Chordata	1337.6	1
HiC_scaffold_21293	302	0.5497	0	0.0	Chordata	1489.0	1
HiC_scaffold_21294	302	0.5033	0	0.0	Chordata	2357.0	1
HiC_scaffold_21295	302	0.5033	0	0.0	Chordata	1946.0	1
HiC_scaffold_21296	302	0.5298	0	0.0	Chordata	1272.0	1
HiC_scaffold_21297	302	0.5066	0	0.0	Chordata	1715.0	1
HiC_scaffold_21298	302	0.543	0	0.0	Chordata	1756.0	1
HiC_scaffold_21299	302	0.5364	0	0.0	Chordata	2383.0	1
HiC_scaffold_21300	302	0.5199	0	32.7859	Chordata	2196.0	1
HiC_scaffold_21301	302	0.5397	0	0.0	Chordata	3375.0	1
HiC_scaffold_21302	302	0.5397	0	0.0	Chordata	1785.0	1
HiC_scaffold_21303	302	0.5828	0	0.0	Chordata	2377.0	1
HiC_scaffold_21304	302	0.5099	0	0.0	Chordata	2461.0	1
HiC_scaffold_21305	302	0.3742	0	0.0	Nematoda	1099.8	0
HiC_scaffold_21306	302	0.5364	0	0.0	Chordata	2092.0	1
HiC_scaffold_21307	302	0.5099	0	0.0	Chordata	2061.0	1
HiC_scaffold_21308	302	0.5331	0	0.0	Chordata	1800.0	1
HiC_scaffold_21309	302	0.5795	0	16.393	Chordata	2422.0	1
HiC_scaffold_21310	302	0.5132	0	0.0	Chordata	2567.0	1
HiC_scaffold_21311	302	0.553	0	0.0	Chordata	3145.0	1
HiC_scaffold_21312	302	0.543	0	16.393	Chordata	1118.0	1
HiC_scaffold_21313	302	0.5563	0	0.0	Chordata	2640.0	1
HiC_scaffold_21314	302	0.5199	0	0.0	Chordata	2418.0	1
HiC_scaffold_21315	302	0.5132	0	0.0	Chordata	1845.0	1
HiC_scaffold_21316	302	0.5596	0	0.0	Chordata	1886.0	1
HiC_scaffold_21317	302	0.5298	0	32.7859	Chordata	1529.0	1
HiC_scaffold_21318	302	0.543	0	16.393	Chordata	1658.0	1
HiC_scaffold_21319	302	0.5	0	0.0	Chordata	2425.0	1
HiC_scaffold_21320	302	0.5596	0	0.0	Chordata	2218.0	1
HiC_scaffold_21321	302	0.5563	0	32.7859	Chordata	2784.0	1
HiC_scaffold_21322	302	0.5298	0	0.0	Chordata	1347.0	1
HiC_scaffold_21323	302	0.4007	0	0.0	Chordata	4493.0	1
HiC_scaffold_21324	302	0.4801	0	0.0	no-hit	0.0	0
HiC_scaffold_21325	301	0.3854	0	0.0	Chordata	4959.0	0
HiC_scaffold_21326	301	0.5748	0	16.4474	Chordata	3359.0	1
HiC_scaffold_21327	301	0.5748	0	0.0	Chordata	3042.0	1
HiC_scaffold_21328	301	0.5116	0	0.0	Chordata	2183.0	1
HiC_scaffold_21329	301	0.5349	0	0.0	Chordata	1498.0	1
HiC_scaffold_21330	301	0.5681	0	0.0	Chordata	3022.0	0
HiC_scaffold_21331	301	0.5282	0	0.0	Chordata	3179.0	1
HiC_scaffold_21332	301	0.5216	0	0.0	Chordata	2120.0	1
HiC_scaffold_21333	301	0.505	0	16.4474	Chordata	2568.0	1
HiC_scaffold_21334	301	0.5548	0	0.0	Chordata	1698.0	1
HiC_scaffold_21335	301	0.5714	0	0.0	Chordata	3264.0	1
HiC_scaffold_21336	301	0.5249	0	0.0	Chordata	2143.0	1
HiC_scaffold_21337	301	0.5183	0	16.4474	Chordata	1703.0	1
HiC_scaffold_21338	301	0.5482	0	32.8949	Chordata	3037.0	1
HiC_scaffold_21339	301	0.505	0	0.0	Chordata	2492.0	1
HiC_scaffold_21340	301	0.5017	0	0.0	Chordata	1916.5	1
HiC_scaffold_21341	301	0.5083	0	0.0	Chordata	1917.3	1
HiC_scaffold_21342	301	0.5814	0	16.4474	Chordata	2936.0	0
HiC_scaffold_21343	301	0.5748	0	16.4474	Chordata	3184.0	1
HiC_scaffold_21344	301	0.5382	0	0.0	Chordata	1695.0	1
HiC_scaffold_21345	301	0.5249	0	0.0	Chordata	2172.0	1
HiC_scaffold_21346	301	0.5415	0	0.0	Chordata	1522.0	1
HiC_scaffold_21347	301	0.5648	0	0.0	Chordata	2835.0	0
HiC_scaffold_21348	301	0.5116	0	0.0	Chordata	2435.0	1
HiC_scaffold_21349	301	0.5183	0	0.0	Chordata	2852.0	1
HiC_scaffold_21350	301	0.4983	0	0.0	Chordata	2533.0	1
HiC_scaffold_21351	301	0.5648	0	0.0	Chordata	3023.0	0
HiC_scaffold_21352	301	0.5781	0	32.8949	Chordata	1925.0	1
HiC_scaffold_21353	301	0.5183	0	16.4474	Chordata	1456.0	1
HiC_scaffold_21354	301	0.5714	0	0.0	Chordata	3033.0	1
HiC_scaffold_21355	301	0.5548	0	16.4474	Chordata	2013.0	1
HiC_scaffold_21356	301	0.5382	0	0.0	Chordata	2252.0	1
HiC_scaffold_21357	301	0.5349	0	0.0	Chordata	1035.4	1
HiC_scaffold_21358	301	0.5116	0	0.0	Chordata	2171.0	1
HiC_scaffold_21359	301	0.5183	0	16.4474	Chordata	2744.0	1
HiC_scaffold_21360	301	0.5449	0	16.4474	Chordata	2486.0	1
HiC_scaffold_21361	301	0.5116	0	0.0	Chordata	2619.0	1
HiC_scaffold_21362	301	0.5748	0	0.0	Chordata	2790.0	1
HiC_scaffold_21363	301	0.5017	0	0.0	Chordata	2004.2	1
HiC_scaffold_21364	301	0.5083	0	0.0	Chordata	2313.0	1
HiC_scaffold_21365	301	0.5648	0	0.0	Chordata	2069.0	1
HiC_scaffold_21366	301	0.5282	0	0.0	Chordata	2109.0	1
HiC_scaffold_21367	301	0.5216	0	0.0	Chordata	2577.0	1
HiC_scaffold_21368	301	0.5482	0	16.4474	Chordata	1723.0	1
HiC_scaffold_21369	301	0.5548	0	0.0	Chordata	1247.0	1
HiC_scaffold_21370	301	0.5581	0	16.4474	Chordata	3155.9	0
HiC_scaffold_21371	301	0.5282	0	0.0	Chordata	1742.0	1
HiC_scaffold_21372	301	0.5249	0	16.4474	Chordata	2905.0	1
HiC_scaffold_21373	301	0.5116	0	0.0	Chordata	2392.0	1
HiC_scaffold_21374	301	0.5316	0	0.0	Chordata	1963.0	1
HiC_scaffold_21375	301	0.5282	0	0.0	Chordata	3046.0	1
HiC_scaffold_21376	301	0.5183	0	0.0	Chordata	1846.4	1
HiC_scaffold_21377	301	0.5349	0	16.4474	Chordata	1221.0	1
HiC_scaffold_21378	301	0.5216	0	0.0	Chordata	2980.0	1
HiC_scaffold_21379	301	0.5781	0	16.4474	Chordata	3002.0	0
HiC_scaffold_21380	301	0.505	0	0.0	Chordata	1957.1	1
HiC_scaffold_21381	301	0.5116	0	16.4474	Chordata	2128.0	1
HiC_scaffold_21382	301	0.5615	0	0.0	Chordata	2634.0	1
HiC_scaffold_21383	301	0.4485	0	0.0	Chordata	4836.0	0
HiC_scaffold_21384	301	0.5814	0	0.0	Chordata	3112.0	0
HiC_scaffold_21385	301	0.5648	0	0.0	Chordata	1770.0	1
HiC_scaffold_21386	301	0.495	0	0.0	no-hit	0.0	0
HiC_scaffold_21387	301	0.5316	0	0.0	Chordata	2069.0	1
HiC_scaffold_21388	301	0.5615	0	0.0	Chordata	2065.0	1
HiC_scaffold_21389	301	0.5548	0	0.0	Chordata	3230.0	1
HiC_scaffold_21390	301	0.5548	0	16.4474	Chordata	1938.0	1
HiC_scaffold_21391	301	0.5216	0	0.0	Chordata	2969.0	1
HiC_scaffold_21392	301	0.5316	0	0.0	Chordata	1678.0	1
HiC_scaffold_21393	301	0.5316	0	0.0	Chordata	3039.0	1
HiC_scaffold_21394	301	0.5382	0	0.0	Chordata	2237.0	1
HiC_scaffold_21395	301	0.5748	0	16.4474	Chordata	3004.0	0
HiC_scaffold_21396	301	0.5449	0	0.0	Chordata	2218.0	1
HiC_scaffold_21397	301	0.5781	0	65.7897	Chordata	2569.0	1
HiC_scaffold_21398	301	0.5282	0	0.0	Chordata	2722.0	1
HiC_scaffold_21399	301	0.5382	0	16.4474	Chordata	1785.0	1
HiC_scaffold_21400	301	0.5714	0	0.0	Chordata	1980.0	1
HiC_scaffold_21401	301	0.5316	0	0.0	Chordata	2085.0	1
HiC_scaffold_21402	301	0.5482	0	16.4474	Chordata	1749.0	1
HiC_scaffold_21403	301	0.5216	0	0.0	Chordata	2862.0	1
HiC_scaffold_21404	301	0.5216	0	16.4474	Chordata	2204.0	1
HiC_scaffold_21405	301	0.5648	0	16.4474	Chordata	1817.0	1
HiC_scaffold_21406	301	0.701	0	0.0	Chordata	1031.0	0
HiC_scaffold_21407	301	0.5382	0	0.0	Chordata	1397.0	1
HiC_scaffold_21408	301	0.5216	0	0.0	Chordata	2514.0	1
HiC_scaffold_21409	301	0.5116	0	0.0	Chordata	2435.0	1
HiC_scaffold_21410	301	0.5548	0	0.0	Chordata	2172.0	1
HiC_scaffold_21411	301	0.5781	0	0.0	Chordata	3072.0	0
HiC_scaffold_21412	301	0.5249	0	16.4474	Chordata	2680.0	1
HiC_scaffold_21413	301	0.5382	0	0.0	Chordata	1352.0	1
HiC_scaffold_21414	301	0.5814	0	32.8949	Chordata	2862.0	0
HiC_scaffold_21415	301	0.5216	0	0.0	Chordata	1948.0	1
HiC_scaffold_21416	301	0.5349	0	0.0	Chordata	1971.0	1
HiC_scaffold_21417	301	0.5382	0	0.0	Chordata	2727.0	1
HiC_scaffold_21418	301	0.5415	0	0.0	Chordata	3011.0	1
HiC_scaffold_21419	301	0.5781	0	0.0	Chordata	3135.0	0
HiC_scaffold_21420	301	0.5183	0	0.0	Chordata	2573.0	1
HiC_scaffold_21421	301	0.5249	0	0.0	Chordata	1858.0	1
HiC_scaffold_21422	301	0.5648	0	16.4474	Chordata	2097.0	1
HiC_scaffold_21423	301	0.5183	0	32.8949	Chordata	2588.0	1
HiC_scaffold_21424	301	0.515	0	0.0	Chordata	2565.7	1
HiC_scaffold_21425	301	0.5548	0	0.0	Chordata	1962.0	1
HiC_scaffold_21426	301	0.5316	0	0.0	Chordata	1783.0	1
HiC_scaffold_21427	301	0.5116	0	0.0	Chordata	2665.0	1
HiC_scaffold_21428	301	0.5681	0	0.0	Chordata	2541.0	1
HiC_scaffold_21429	301	0.5083	0	16.4474	Chordata	2417.0	1
HiC_scaffold_21430	301	0.5714	0	0.0	Chordata	3084.0	0
HiC_scaffold_21431	301	0.5615	0	0.0	Chordata	3278.0	1
HiC_scaffold_21432	301	0.5116	0	0.0	Chordata	2160.0	1
HiC_scaffold_21433	301	0.5249	0	0.0	Chordata	1443.0	1
HiC_scaffold_21434	301	0.5216	0	0.0	Chordata	2128.0	1
HiC_scaffold_21435	301	0.5349	0	0.0	Chordata	1467.0	1
HiC_scaffold_21436	301	0.5482	0	0.0	Chordata	1438.0	1
HiC_scaffold_21437	301	0.5482	0	0.0	Chordata	1582.0	1
HiC_scaffold_21438	301	0.5349	0	0.0	Chordata	3261.0	1
HiC_scaffold_21439	301	0.6611	0	0.0	Chordata	190.6	0
HiC_scaffold_21440	301	0.5083	0	0.0	Chordata	2465.0	1
HiC_scaffold_21441	301	0.5349	0	0.0	Chordata	1368.0	1
HiC_scaffold_21442	301	0.5748	0	0.0	Chordata	2722.0	1
HiC_scaffold_21443	301	0.5083	0	0.0	Chordata	1583.1	1
HiC_scaffold_21444	301	0.5714	0	0.0	Chordata	2309.0	1
HiC_scaffold_21445	301	0.5349	0	0.0	Chordata	3239.0	1
HiC_scaffold_21446	301	0.5681	0	0.0	Chordata	2923.0	1
HiC_scaffold_21447	301	0.5382	0	0.0	Chordata	2505.0	1
HiC_scaffold_21448	301	0.5748	0	0.0	Chordata	2870.0	1
HiC_scaffold_21449	301	0.5714	0	0.0	Chordata	3079.0	1
HiC_scaffold_21450	301	0.5814	0	16.4474	Chordata	2917.0	1
HiC_scaffold_21451	301	0.5648	0	0.0	Chordata	1970.0	1
HiC_scaffold_21452	301	0.5382	0	0.0	Chordata	1998.0	1
HiC_scaffold_21453	301	0.5183	0	0.0	Chordata	2068.8	1
HiC_scaffold_21454	301	0.5681	0	0.0	Chordata	3004.0	0
HiC_scaffold_21455	301	0.5249	0	0.0	Chordata	1928.0	1
HiC_scaffold_21456	301	0.515	0	0.0	Chordata	2418.7000000000003	1
HiC_scaffold_21457	301	0.5083	0	0.0	Chordata	2472.0	1
HiC_scaffold_21458	301	0.5415	0	32.8949	Chordata	2923.0	1
HiC_scaffold_21459	301	0.5449	0	0.0	Chordata	2786.0	1
HiC_scaffold_21460	301	0.4983	0	0.0	Chordata	1918.0	1
HiC_scaffold_21461	301	0.5748	0	0.0	Chordata	2441.0	1
HiC_scaffold_21462	301	0.5415	0	0.0	Chordata	1600.0	1
HiC_scaffold_21463	301	0.5548	0	0.0	Chordata	1638.0	1
HiC_scaffold_21464	301	0.515	0	32.8949	Chordata	2107.0	1
HiC_scaffold_21465	301	0.5216	0	32.8949	Chordata	2316.0	1
HiC_scaffold_21466	301	0.5349	0	32.8949	Chordata	1710.0	1
HiC_scaffold_21467	301	0.515	0	32.8949	Chordata	2474.0	1
HiC_scaffold_21468	301	0.5282	0	32.8949	Chordata	1088.0	1
HiC_scaffold_21469	301	0.5183	0	0.0	Chordata	2178.0	1
HiC_scaffold_21470	301	0.5748	0	0.0	Chordata	3178.0	0
HiC_scaffold_21471	301	0.4252	0	0.0	Chordata	4550.0	0
HiC_scaffold_21472	301	0.5282	0	16.4474	Chordata	1785.3	1
HiC_scaffold_21473	301	0.5681	0	0.0	Chordata	1772.0	1
HiC_scaffold_21474	301	0.5548	0	0.0	Chordata	2062.0	1
HiC_scaffold_21475	301	0.5116	0	16.4474	Chordata	2327.0	1
HiC_scaffold_21476	301	0.5482	0	16.4474	Chordata	2782.0	0
HiC_scaffold_21477	301	0.5183	0	0.0	Chordata	1931.0	1
HiC_scaffold_21478	301	0.5216	0	0.0	Chordata	2786.0	1
HiC_scaffold_21479	301	0.5017	0	0.0	Chordata	2172.0	1
HiC_scaffold_21480	301	0.5748	0	0.0	Chordata	3090.0	0
HiC_scaffold_21481	301	0.5382	0	0.0	Chordata	1582.0	1
HiC_scaffold_21482	301	0.5548	0	0.0	Chordata	1339.0	1
HiC_scaffold_21483	301	0.5482	0	32.8949	Chordata	1641.0	1
HiC_scaffold_21484	301	0.5249	0	0.0	Chordata	2079.0	1
HiC_scaffold_21485	301	0.505	0	16.4474	Chordata	2411.0	1
HiC_scaffold_21486	301	0.5316	0	0.0	Chordata	1870.0	1
HiC_scaffold_21487	301	0.5548	0	0.0	Chordata	2703.0	0
HiC_scaffold_21488	301	0.3987	0	0.0	Chordata	4378.0	1
HiC_scaffold_21489	301	0.5615	0	0.0	Chordata	3344.0	1
HiC_scaffold_21490	301	0.5781	0	65.7897	Chordata	3201.0	1
HiC_scaffold_21491	301	0.5814	0	0.0	Chordata	3122.0	0
HiC_scaffold_21492	301	0.5382	0	0.0	Chordata	1908.0	1
HiC_scaffold_21493	301	0.5116	0	0.0	Chordata	2391.0	1
HiC_scaffold_21494	301	0.5615	0	0.0	Chordata	2707.0	0
HiC_scaffold_21495	301	0.5216	0	0.0	Chordata	1449.0	1
HiC_scaffold_21496	301	0.5714	0	0.0	Chordata	3144.0	0
HiC_scaffold_21497	301	0.5581	0	0.0	Chordata	2170.0	1
HiC_scaffold_21498	301	0.5615	0	0.0	Chordata	2174.0	0
HiC_scaffold_21499	301	0.5249	0	32.8949	Chordata	1921.0	1
HiC_scaffold_21500	301	0.5349	0	0.0	Chordata	2472.0	1
HiC_scaffold_21501	301	0.5581	0	0.0	Chordata	1801.0	1
HiC_scaffold_21502	301	0.5382	0	16.4474	Chordata	2888.0	1
HiC_scaffold_21503	301	0.5681	0	0.0	Chordata	2489.0	0
HiC_scaffold_21504	301	0.5249	0	0.0	Chordata	1797.0	1
HiC_scaffold_21505	301	0.5681	0	0.0	Chordata	2686.0	1
HiC_scaffold_21506	301	0.5116	0	0.0	Chordata	2356.0	1
HiC_scaffold_21507	301	0.505	0	32.8949	Chordata	2408.0	1
HiC_scaffold_21508	301	0.5382	0	0.0	Chordata	2061.0	1
HiC_scaffold_21509	301	0.4452	0	0.0	Chordata	3858.0	1
HiC_scaffold_21510	301	0.5249	0	0.0	Chordata	1131.0	1
HiC_scaffold_21511	301	0.505	0	0.0	Chordata	2360.0	1
HiC_scaffold_21512	301	0.5615	0	0.0	Chordata	3037.0	0
HiC_scaffold_21513	301	0.4983	0	0.0	Chordata	2379.0	1
HiC_scaffold_21514	301	0.5714	0	0.0	Chordata	1940.0	1
HiC_scaffold_21515	301	0.4983	0	0.0	Chordata	2291.0	1
HiC_scaffold_21516	301	0.5316	0	0.0	Chordata	2454.0	1
HiC_scaffold_21517	301	0.5316	0	0.0	Chordata	1673.0	1
HiC_scaffold_21518	301	0.5449	0	0.0	Chordata	1618.0	1
HiC_scaffold_21519	301	0.5216	0	16.4474	Chordata	2232.0	1
HiC_scaffold_21520	301	0.5282	0	0.0	Chordata	1676.0	1
HiC_scaffold_21521	301	0.5349	0	0.0	Chordata	1860.0	1
HiC_scaffold_21522	301	0.5083	0	0.0	Chordata	2390.0	1
HiC_scaffold_21523	301	0.5581	0	0.0	Chordata	1915.0	1
HiC_scaffold_21524	301	0.5083	0	16.4474	Chordata	2021.9	1
HiC_scaffold_21525	301	0.5482	0	0.0	Chordata	3107.0	0
HiC_scaffold_21526	301	0.5781	0	0.0	Chordata	2911.0	0
HiC_scaffold_21527	301	0.5748	0	16.4474	Chordata	2167.0	1
HiC_scaffold_21528	301	0.5249	0	16.4474	Chordata	1366.0	1
HiC_scaffold_21529	301	0.6777	0	0.0	Chordata	707.0	0
HiC_scaffold_21530	301	0.485	0	0.0	no-hit	0.0	0
HiC_scaffold_21531	301	0.5183	0	16.4474	Chordata	2470.0	1
HiC_scaffold_21532	301	0.515	0	0.0	Chordata	2014.0	1
HiC_scaffold_21533	301	0.515	0	0.0	Chordata	2470.0	1
HiC_scaffold_21534	301	0.5515	0	0.0	Chordata	2995.0	1
HiC_scaffold_21535	300	0.5433	0	0.0	Chordata	2021.5	1
HiC_scaffold_21536	300	0.5567	0	0.0	Chordata	2941.0	1
HiC_scaffold_21537	300	0.5167	0	0.0	Chordata	2113.0	1
HiC_scaffold_21538	300	0.4633	0	0.0	Chordata	4256.0	1
HiC_scaffold_21539	300	0.5167	0	33.0045	Chordata	2032.0	1
HiC_scaffold_21540	300	0.5367	0	33.0045	Chordata	2108.0	1
HiC_scaffold_21541	300	0.52	0	0.0	Chordata	1081.5	1
HiC_scaffold_21542	300	0.5733	0	0.0	Chordata	2603.0	1
HiC_scaffold_21543	300	0.54	0	0.0	Chordata	1618.0	1
HiC_scaffold_21544	300	0.5233	0	16.5023	Chordata	1900.0	1
HiC_scaffold_21545	300	0.5033	0	0.0	Chordata	2246.0	1
HiC_scaffold_21546	300	0.5433	0	0.0	Chordata	1671.0	1
HiC_scaffold_21547	300	0.5567	0	0.0	Chordata	3296.0	1
HiC_scaffold_21548	300	0.5333	0	0.0	Chordata	1862.0	1
HiC_scaffold_21549	300	0.5333	0	16.5023	Chordata	1027.0	1
HiC_scaffold_21550	300	0.5267	0	49.5068	Chordata	2163.0	1
HiC_scaffold_21551	300	0.56	0	0.0	Chordata	3033.0	1
HiC_scaffold_21552	300	0.53	0	0.0	Chordata	2500.0	1
HiC_scaffold_21553	300	0.54	0	16.5023	Chordata	1484.0	1
HiC_scaffold_21554	300	0.54	0	16.5023	Chordata	3107.0	1
HiC_scaffold_21555	300	0.55	0	0.0	Chordata	2034.0	1
HiC_scaffold_21556	300	0.5367	0	0.0	Chordata	2144.0	1
HiC_scaffold_21557	300	0.5567	0	0.0	Chordata	2107.0	0
HiC_scaffold_21558	300	0.5467	0	0.0	Chordata	1139.4	1
HiC_scaffold_21559	300	0.5267	0	0.0	Chordata	2158.0	1
HiC_scaffold_21560	300	0.5233	0	0.0	Chordata	1264.0	1
HiC_scaffold_21561	300	0.5233	0	0.0	Chordata	2006.0	1
HiC_scaffold_21562	300	0.5533	0	16.5023	Chordata	3257.0	1
HiC_scaffold_21563	300	0.51	0	0.0	Chordata	2639.0	1
HiC_scaffold_21564	300	0.56	0	33.0045	Chordata	1238.0	1
HiC_scaffold_21565	300	0.54	0	0.0	Chordata	1379.0	1
HiC_scaffold_21566	300	0.5467	0	16.5023	Chordata	1869.0	1
HiC_scaffold_21567	300	0.5367	0	0.0	Chordata	1990.0	1
HiC_scaffold_21568	300	0.66	0	0.0	Chordata	939.3	0
HiC_scaffold_21569	300	0.55	0	0.0	Chordata	1621.0	1
HiC_scaffold_21570	300	0.55	0	0.0	Chordata	2862.0	0
HiC_scaffold_21571	300	0.5633	0	0.0	Chordata	2749.0	1
HiC_scaffold_21572	300	0.5767	0	0.0	Chordata	1825.0	1
HiC_scaffold_21573	300	0.57	0	0.0	Chordata	3079.0	1
HiC_scaffold_21574	300	0.5467	0	0.0	Chordata	1532.0	1
HiC_scaffold_21575	300	0.5767	0	0.0	Chordata	2930.0	0
HiC_scaffold_21576	300	0.5167	0	0.0	Chordata	1413.3	1
HiC_scaffold_21577	300	0.55	0	0.0	Chordata	1639.0	1
HiC_scaffold_21578	300	0.5733	0	0.0	Chordata	2847.0	1
HiC_scaffold_21579	300	0.52	0	0.0	Chordata	2216.2	1
HiC_scaffold_21580	300	0.5167	0	0.0	Chordata	2562.0	1
HiC_scaffold_21581	300	0.55	0	16.5023	Chordata	2818.0	1
HiC_scaffold_21582	300	0.52	0	16.5023	Chordata	2936.0	1
HiC_scaffold_21583	300	0.52	0	16.5023	Chordata	1606.6	1
HiC_scaffold_21584	300	0.56	0	0.0	Chordata	1905.0	1
HiC_scaffold_21585	300	0.5133	0	0.0	Chordata	2318.0	1
HiC_scaffold_21586	300	0.54	0	0.0	Chordata	2496.4	1
HiC_scaffold_21587	300	0.5167	0	0.0	Chordata	2571.0	1
HiC_scaffold_21588	300	0.58	0	0.0	Chordata	3162.0	0
HiC_scaffold_21589	300	0.5233	0	16.5023	Chordata	2745.0	1
HiC_scaffold_21590	300	0.5633	0	0.0	Chordata	2886.0	1
HiC_scaffold_21591	300	0.5733	0	0.0	Chordata	3008.0	0
HiC_scaffold_21592	300	0.5433	0	16.5023	Chordata	1995.0	1
HiC_scaffold_21593	300	0.5133	0	0.0	Chordata	601.0	1
HiC_scaffold_21594	300	0.5667	0	33.0045	Chordata	2900.0	0
HiC_scaffold_21595	300	0.5267	0	0.0	Chordata	2000.0	1
HiC_scaffold_21596	300	0.5267	0	0.0	Chordata	2091.0	1
HiC_scaffold_21597	300	0.5233	0	16.5023	Chordata	1210.2000000000003	1
HiC_scaffold_21598	300	0.5633	0	0.0	Chordata	2962.0	1
HiC_scaffold_21599	300	0.55	0	33.0045	Chordata	1298.0	1
HiC_scaffold_21600	300	0.5333	0	0.0	Chordata	1867.0	1
HiC_scaffold_21601	300	0.52	0	0.0	Chordata	1443.7	1
HiC_scaffold_21602	300	0.5433	0	16.5023	Chordata	1477.0	1
HiC_scaffold_21603	300	0.58	0	0.0	Chordata	3034.0	1
HiC_scaffold_21604	300	0.53	0	0.0	Chordata	1183.0	1
HiC_scaffold_21605	300	0.55	0	0.0	Chordata	2060.0	1
HiC_scaffold_21606	300	0.5233	0	0.0	Chordata	3027.0	1
HiC_scaffold_21607	300	0.54	0	0.0	Chordata	2660.0	1
HiC_scaffold_21608	300	0.5333	0	16.5023	Chordata	2756.0	1
HiC_scaffold_21609	300	0.5367	0	0.0	Chordata	1888.0	1
HiC_scaffold_21610	300	0.5367	0	0.0	Chordata	2016.0	1
HiC_scaffold_21611	300	0.52	0	0.0	Chordata	3007.0	1
HiC_scaffold_21612	300	0.56	0	0.0	Chordata	2028.0	1
HiC_scaffold_21613	300	0.53	0	0.0	Chordata	3028.0	1
HiC_scaffold_21614	300	0.53	0	16.5023	Chordata	2613.0	1
